Date/Time,Station,Station Name,Longitude,Latitude,Climate ID,Province,Year,Month,Tm,DwTm,D,Tx,DwTx,Tn,DwTn,S,DwS,S%N,P,DwP,P%N,S_G,Pd,BS,DwBS,BS%,HDD,CDD
1980-03-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1980,3,-0.9,0.0,,12.5,0.0,-21.0,0.0,41.6,0.0,,71.9,0.0,,0.0,9.0,171.9,0.0,,584.9,0.0
1980-04-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1980,4,8.0,0.0,,18.0,0.0,-2.5,0.0,5.6,0.0,,109.6,0.0,,0.0,9.0,125.2,0.0,,301.0,0.0
1980-05-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1980,5,14.8,0.0,,28.5,0.0,5.0,0.0,0.0,0.0,,49.4,0.0,,0.0,7.0,265.5,0.0,,111.4,10.7
1980-06-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1980,6,17.9,0.0,,31.5,0.0,3.5,0.0,0.0,0.0,,38.6,0.0,,0.0,10.0,237.1,0.0,,49.7,46.5
1980-07-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1980,7,21.4,0.0,,29.5,0.0,11.5,0.0,0.0,0.0,,189.4,0.0,,0.0,19.0,228.5,0.0,,3.0,108.8
1980-08-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1980,8,21.7,0.0,,30.0,0.0,13.0,0.0,0.0,0.0,,82.7,0.0,,0.0,11.0,232.2,0.0,,0.0,113.7
1980-09-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1980,9,14.8,0.0,,27.2,0.0,1.5,0.0,0.0,0.0,,147.4,0.0,,0.0,12.0,182.0,0.0,,115.8,20.1
1980-10-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1980,10,7.2,0.0,,21.0,0.0,-1.0,0.0,0.0,0.0,,63.8,0.0,,0.0,9.0,116.3,0.0,,336.3,0.0
1980-11-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1980,11,0.8,0.0,,12.0,0.0,-7.5,0.0,20.4,0.0,,79.1,0.0,,0.0,9.0,77.1,0.0,,517.4,0.0
1980-12-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1980,12,-9.7,0.0,,6.5,0.0,-30.5,0.0,41.5,0.0,,75.4,0.0,,27.0,13.0,96.7,0.0,,858.7,0.0
1981-01-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1981,1,-12.3,2.0,,7.5,1.0,-33.5,1.0,16.7,0.0,,17.5,0.0,,13.0,7.0,111.6,0.41666666666666663,,878.1,0.0
1981-02-28,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1981,2,-0.3,0.0,,15.0,0.0,-18.5,0.0,34.7,0.0,,126.7,0.0,,0.0,15.0,74.0,0.41666666666666663,,511.5,0.0
1981-03-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1981,3,1.1,0.0,,18.5,0.0,-11.0,0.0,16.5,0.0,,34.3,0.0,,0.0,8.0,119.7,0.0,,524.7,0.0
1981-04-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1981,4,8.5,0.0,,23.0,0.0,-7.0,0.0,1.5,0.0,,68.9,0.0,,0.0,11.0,60.7,12.166666666666666,,284.0,0.0
1981-05-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1981,5,14.4,0.0,,27.5,0.0,1.5,0.0,0.0,0.0,,108.6,0.0,,0.0,10.0,16.8,18.0,,123.5,12.2
1981-06-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1981,6,19.7,0.0,,31.0,0.0,9.5,0.0,0.0,0.0,,148.0,0.0,,0.0,14.0,246.8,0.0,,8.9,59.5
1981-07-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1981,7,22.4,0.0,,32.5,0.0,13.0,0.0,0.0,0.0,,121.4,0.0,,0.0,10.0,280.6,0.0,,3.1,139.2
1981-08-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1981,8,20.4,0.0,,28.5,0.0,11.5,0.0,0.0,0.0,,186.8,0.0,,0.0,14.0,202.4,0.0,,6.6,80.0
1981-09-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1981,9,15.0,0.0,,25.5,0.0,2.0,0.0,0.0,0.0,,87.7,0.0,,0.0,11.0,140.7,0.0,,114.6,25.7
1981-10-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1981,10,7.2,0.0,,16.5,0.0,-1.0,0.0,0.0,0.0,,110.4,0.0,,0.0,10.0,127.5,0.0,,334.4,0.0
1981-11-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1981,11,2.7,0.0,,14.0,0.0,-5.5,0.0,33.4,0.0,,90.8,0.0,,0.0,9.0,87.9,0.0,,458.8,0.0
1981-12-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1981,12,-2.9,0.0,,7.5,0.0,-13.0,0.0,68.2,0.0,,71.4,0.0,,46.0,12.0,57.6,0.0,,647.4,0.0
1982-01-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1982,1,-14.3,0.0,,4.5,0.0,-28.0,0.0,73.9,0.0,,95.8,0.0,,49.0,13.0,128.0,0.0,,1002.8,0.0
1982-02-28,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1982,2,-8.3,0.0,,5.5,0.0,-18.0,0.0,30.5,0.0,,33.3,0.0,,42.0,5.0,0.0,27.958333333333332,,735.7,0.0
1982-03-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1982,3,-1.7,0.0,,10.5,0.0,-18.0,0.0,57.9,0.0,,104.8,0.0,,0.0,12.0,,,,610.8,0.0
1982-04-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1982,4,5.1,0.0,,23.5,0.0,-13.0,0.0,1.7,0.0,,46.4,0.0,,0.0,7.0,169.7,0.5833333333333333,,386.2,0.0
1982-05-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1982,5,16.2,0.0,,29.5,0.0,5.0,0.0,0.0,0.0,,16.0,0.0,,0.0,4.0,260.3,0.0,,83.7,29.4
1982-06-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1982,6,17.9,0.0,,29.5,0.0,9.0,0.0,0.0,0.0,,102.0,0.0,,0.0,11.0,233.9,0.0,,30.1,28.2
1982-07-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1982,7,22.4,0.0,,32.5,0.0,8.0,0.0,0.0,0.0,,65.8,0.0,,0.0,8.0,331.0,0.0,,8.7,145.6
1982-08-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1982,8,18.5,0.0,,28.5,0.0,7.0,0.0,0.0,1.0,,161.9,0.0,,0.0,6.0,0.0,30.958333333333332,,34.1,49.9
1982-09-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1982,9,15.7,0.0,,28.5,0.0,6.5,0.0,0.0,0.0,,102.8,0.0,,0.0,9.0,150.5,0.04166666666666666,,89.9,21.4
1982-10-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1982,10,10.1,0.0,,20.5,0.0,-0.5,0.0,0.0,0.0,,41.8,0.0,,0.0,8.0,155.0,0.0,,245.4,0.0
1982-11-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1982,11,4.0,0.0,,16.0,0.0,-13.0,0.0,5.2,0.0,,111.6,0.0,,0.0,11.0,89.0,0.0,,419.4,0.0
1982-12-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1982,12,-1.9,0.0,,14.5,0.0,-21.0,0.0,8.7,0.0,,74.0,0.0,,0.0,13.0,98.5,0.0,,618.3,0.0
1983-01-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1983,1,-7.1,0.0,,5.0,0.0,-22.0,0.0,29.4,0.0,,60.9,0.0,,8.0,9.0,85.8,0.0,,777.7,0.0
1983-02-28,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1983,2,-5.4,0.0,,7.0,0.0,-20.5,0.0,39.7,0.0,,96.9,0.0,,0.0,8.0,132.1,0.0,,655.1,0.0
1983-03-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1983,3,0.2,1.0,,12.0,1.0,-14.0,0.0,21.6,0.0,,68.4,0.0,,0.0,9.0,145.0,0.0,,533.7,0.0
1983-04-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1983,4,6.4,1.0,,20.0,0.0,-3.0,1.0,38.6,0.0,,157.7,0.0,,,14.0,110.8,0.0,,337.6,0.0
1983-05-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1983,5,11.8,0.0,,23.0,0.0,2.0,0.0,0.0,0.0,,160.5,0.0,,0.0,18.0,165.6,0.0,,191.3,0.5
1983-06-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1983,6,20.5,0.0,,34.5,0.0,8.5,0.0,0.0,0.0,,30.8,0.0,,0.0,9.0,297.3,0.0,,29.3,104.1
1983-07-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1983,7,23.0,0.0,,35.0,0.0,12.5,0.0,0.0,0.0,,124.0,0.0,,0.0,13.0,266.3,0.0,,0.7,156.6
1983-08-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1983,8,22.1,0.0,,31.5,0.0,12.0,0.0,0.0,0.0,,30.1,0.0,,0.0,6.0,0.0,30.958333333333332,,3.1,129.1
1983-09-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1983,9,18.5,0.0,,31.5,0.0,8.0,0.0,0.0,0.0,,82.9,0.0,,0.0,6.0,214.7,0.04166666666666666,,56.7,71.3
1983-10-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1983,10,9.3,0.0,,26.0,0.0,-1.5,0.0,0.0,0.0,,90.0,0.0,,0.0,10.0,161.9,0.29166666666666663,,277.8,7.1
1983-11-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1983,11,2.7,1.0,,13.5,1.0,-7.0,0.0,72.1,0.0,,226.3,0.0,,0.0,15.0,64.8,0.0,,442.6,0.0
1983-12-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1983,12,-7.2,0.0,,6.0,0.0,-25.0,0.0,104.1,0.0,,194.2,0.0,,41.0,15.0,72.5,0.0,,780.6,0.0
1984-01-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1984,1,-10.6,0.0,,3.5,0.0,-26.0,0.0,36.7,0.0,,42.9,0.0,,44.0,16.0,90.9,0.0,,885.8,0.0
1984-02-29,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1984,2,-2.7,0.0,,12.0,0.0,-19.0,0.0,38.8,0.0,,65.8,0.0,,24.0,10.0,108.0,0.0,,601.6,0.0
1984-03-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1984,3,-5.4,0.0,,11.0,0.0,-25.0,0.0,18.4,0.0,,41.7,0.0,,0.0,9.0,190.7,0.0,,726.9,0.0
1984-04-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1984,4,8.1,0.0,,23.0,0.0,-5.0,0.0,0.0,0.0,,84.3,0.0,,0.0,8.0,167.2,1.0,,298.7,0.3
1984-05-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1984,5,12.2,0.0,,25.5,0.0,3.0,0.0,0.2,0.0,,112.6,0.0,,0.0,10.0,185.4,0.0,,184.0,5.5
1984-06-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1984,6,20.4,1.0,,30.5,1.0,8.5,0.0,0.0,7.0,,70.8,7.0,,,5.0,310.7,0.0,,10.6,79.8
1984-07-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1984,7,22.6,0.0,,30.5,0.0,12.5,0.0,0.0,0.0,,76.7,0.0,,0.0,8.0,270.3,0.0,,1.0,142.8
1984-08-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1984,8,22.5,0.0,,32.0,0.0,11.0,0.0,0.0,0.0,,105.4,0.0,,0.0,10.0,212.8,0.41666666666666663,,2.9,142.5
1984-09-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1984,9,15.0,0.0,,24.5,0.0,3.0,0.0,0.0,0.0,,31.2,0.0,,0.0,6.0,168.6,0.8333333333333333,,98.0,7.1
1984-10-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1984,10,10.4,1.0,,24.0,1.0,-1.0,0.0,0.0,0.0,,44.5,0.0,,0.0,6.0,172.1,0.0,,226.8,0.0
1984-11-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1984,11,2.9,0.0,,15.0,0.0,-9.5,0.0,9.3,0.0,,90.9,0.0,,0.0,11.0,85.7,0.0,,452.3,0.0
1984-12-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1984,12,-3.4,0.0,,11.5,0.0,-22.0,0.0,89.9,0.0,,104.0,0.0,,,15.0,56.1,0.0,,662.6,0.0
1985-01-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1985,1,-12.6,0.0,,-2.0,0.0,-23.0,0.0,43.9,14.0,,48.3,14.0,,37.0,5.0,106.8,0.0,,947.9,0.0
1985-02-28,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1985,2,-6.1,0.0,,7.5,0.0,-19.5,0.0,29.9,0.0,,68.6,0.0,,16.0,15.0,101.1,0.0,,675.9,0.0
1985-03-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1985,3,-1.4,0.0,,13.0,0.0,-18.0,0.0,60.6,7.0,,86.6,7.0,,0.0,9.0,159.1,0.0,,602.3,0.0
1985-04-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1985,4,6.1,0.0,,23.0,0.0,-7.5,0.0,25.3,0.0,,60.7,0.0,,0.0,14.0,194.2,0.0,,355.8,0.0
1985-05-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1985,5,14.4,0.0,,27.0,0.0,1.5,0.0,0.0,0.0,,40.8,0.0,,0.0,9.0,263.2,0.0,,119.8,7.4
1985-06-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1985,6,17.2,0.0,,28.0,0.0,10.0,0.0,0.0,0.0,,104.5,0.0,,0.0,11.0,215.7,0.0,,44.4,19.8
1985-07-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1985,7,21.6,0.0,,32.0,0.0,13.0,0.0,0.0,0.0,,70.3,0.0,,0.0,11.0,274.5,0.0,,0.5,112.0
1985-08-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1985,8,20.6,0.0,,31.5,0.0,9.5,0.0,0.0,0.0,,88.4,0.0,,0.0,8.0,237.5,0.0,,14.6,95.3
1985-09-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1985,9,17.0,0.0,,27.5,0.0,7.0,0.0,0.0,0.0,,95.8,0.0,,0.0,6.0,222.1,0.0,,54.9,26.0
1985-10-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1985,10,10.2,0.0,,19.5,0.0,-1.5,0.0,0.0,0.0,,94.4,0.0,,0.0,10.0,164.3,0.0,,241.5,0.0
1985-11-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1985,11,1.6,0.0,,17.5,0.0,-8.5,0.0,14.3,0.0,,82.4,0.0,,0.0,9.0,82.9,0.0,,492.7,0.0
1985-12-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1985,12,-5.2,8.0,,7.0,7.0,-22.5,8.0,39.8,7.0,,63.6,7.0,,,11.0,64.5,0.0,,532.9,0.0
1986-01-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1986,1,-8.6,0.0,,6.0,0.0,-24.0,0.0,81.7,0.0,,113.8,0.0,,27.0,10.0,87.4,0.0,,825.2,0.0
1986-02-28,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1986,2,-8.5,0.0,,4.5,0.0,-18.5,0.0,28.8,0.0,,40.4,0.0,,38.0,9.0,108.9,0.0,,741.1,0.0
1986-03-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1986,3,-0.2,0.0,,22.5,0.0,-21.0,0.0,43.6,0.0,,68.3,0.0,,,13.0,151.4,0.0,,563.7,0.0
1986-04-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1986,4,9.8,0.0,,27.0,0.0,-3.0,0.0,0.2,0.0,,40.8,0.0,,0.0,8.0,212.2,0.0,,249.0,2.5
1986-05-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1986,5,14.2,0.0,,29.0,0.0,-2.0,0.0,0.0,0.0,,88.8,0.0,,0.0,15.0,210.8,0.0,,143.2,25.9
1986-06-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1986,6,17.1,0.0,,28.5,0.0,5.0,0.0,0.0,0.0,,109.9,0.0,,0.0,11.0,264.8,0.0,,56.1,28.1
1986-07-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1986,7,20.5,0.0,,31.0,0.0,12.0,0.0,0.0,0.0,,142.9,0.0,,0.0,10.0,239.0,0.0,,13.2,91.3
1986-08-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1986,8,19.2,0.0,,28.5,0.0,6.5,0.0,0.0,0.0,,136.8,0.0,,0.0,13.0,242.5,0.0,,23.6,60.6
1986-09-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1986,9,14.3,0.0,,24.5,0.0,5.0,0.0,0.0,0.0,,141.8,0.0,,0.0,10.0,137.4,0.0,,118.4,6.1
1986-10-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1986,10,8.9,0.0,,20.5,0.0,-3.0,0.0,0.0,0.0,,63.8,0.0,,0.0,11.0,132.9,0.0,,281.5,0.0
1986-11-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1986,11,1.2,0.0,,15.5,0.0,-10.5,0.0,40.5,0.0,,76.8,0.0,,0.0,11.0,97.2,0.0,,504.4,0.0
1986-12-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1986,12,-3.8,0.0,,4.5,0.0,-19.5,0.0,35.2,0.0,,86.5,0.0,,20.0,7.0,78.5,0.5416666666666666,,674.4,0.0
1987-01-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1987,1,-7.2,0.0,,2.0,0.0,-24.0,0.0,59.4,0.0,,59.4,0.0,,,7.0,83.7,1.0,,781.6,0.0
1987-02-28,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1987,2,-8.2,0.0,,5.0,0.0,-26.0,0.0,30.9,0.0,,30.9,0.0,,,5.0,0.0,27.958333333333332,,734.9,0.0
1987-03-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1987,3,1.5,0.0,,17.5,0.0,-17.5,0.0,25.1,0.0,,48.8,0.0,,0.0,10.0,,,,511.1,0.0
1987-04-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1987,4,10.2,0.0,,27.5,0.0,-4.5,0.0,1.1,0.0,,43.5,0.0,,0.0,7.0,197.7,0.04166666666666666,,242.5,9.9
1987-05-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1987,5,14.4,0.0,,30.0,0.0,2.0,0.0,0.0,0.0,,81.4,0.0,,0.0,9.0,221.9,0.0,,137.2,24.1
1987-06-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1987,6,19.9,0.0,,31.5,0.0,7.0,0.0,0.0,0.0,,130.2,0.0,,0.0,12.0,241.9,0.0,,11.7,68.7
1987-07-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1987,7,22.7,0.0,,34.0,0.0,11.5,0.0,0.0,0.0,,153.7,0.0,,0.0,8.0,287.8,0.0,,3.9,149.2
1987-08-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1987,8,20.5,0.0,,33.5,0.0,10.0,0.0,0.0,0.0,,62.2,0.0,,0.0,10.0,269.2,0.0,,15.1,93.1
1987-09-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1987,9,15.9,0.0,,26.5,0.0,5.0,0.0,0.0,0.0,,124.7,0.0,,0.0,14.0,151.9,0.0,,77.4,14.9
1987-10-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1987,10,9.6,7.0,,19.0,7.0,1.0,7.0,1.0,7.0,,33.1,7.0,,,5.0,130.7,0.0,,200.8,0.0
1987-11-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1987,11,1.8,0.0,,18.0,0.0,-14.5,0.0,36.4,0.0,,94.8,0.0,,,11.0,0.0,29.958333333333332,,486.5,0.0
1987-12-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1987,12,-3.5,14.0,,7.5,12.0,-20.5,14.0,36.6,12.0,,41.0,12.0,,9.0,5.0,,,,365.3,0.0
1988-01-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1988,1,-6.7,0.0,,10.5,0.0,-28.0,0.0,16.2,0.0,,32.0,0.0,,2.0,8.0,,,,766.1,0.0
1988-02-29,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1988,2,-6.3,0.0,,8.5,0.0,-21.0,0.0,68.9,0.0,,89.5,0.0,,20.0,13.0,,,,705.9,0.0
1988-03-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1988,3,-1.6,0.0,,16.5,0.0,-18.0,0.0,11.7,0.0,,29.3,0.0,,0.0,8.0,,,,607.9,0.0
1988-04-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1988,4,7.3,0.0,,18.5,0.0,-0.5,0.0,0.0,0.0,,83.2,0.0,,0.0,12.0,,,,320.8,0.0
1988-05-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1988,5,15.7,0.0,,26.5,0.0,4.5,0.0,0.0,0.0,,45.2,0.0,,0.0,6.0,,,,92.8,21.7
1988-06-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1988,6,18.7,0.0,,33.5,0.0,7.5,0.0,0.0,0.0,,77.6,0.0,,0.0,5.0,,,,50.9,71.4
1988-07-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1988,7,23.3,0.0,,33.5,0.0,11.0,0.0,0.0,0.0,,59.1,0.0,,0.0,11.0,,,,4.5,168.8
1988-08-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1988,8,21.3,0.0,,34.0,0.0,10.5,0.0,0.0,0.0,,160.3,0.0,,0.0,13.0,,,,17.0,119.5
1988-09-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1988,9,15.6,0.0,,25.5,0.0,5.0,0.0,0.0,0.0,,51.8,0.0,,0.0,8.0,,,,88.8,15.3
1988-10-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1988,10,9.6,20.0,,23.0,20.0,2.5,19.0,22.4,0.0,,83.5,0.0,,0.0,12.0,,,,94.1,2.0
1988-11-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1988,11,2.4,15.0,,14.5,15.0,-5.0,15.0,10.6,12.0,,28.5,12.0,,0.0,4.0,,,,234.6,0.0
1988-12-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1988,12,-3.5,21.0,,6.5,21.0,-18.5,21.0,2.5,21.0,,2.7,21.0,,,1.0,89.7,0.04166666666666666,,215.1,0.0
1989-01-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1989,1,-5.9,25.0,,9.0,24.0,-15.0,25.0,8.4,24.0,,13.1,24.0,,,3.0,87.7,0.0,,143.2,0.0
1989-02-28,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1989,2,-7.6,0.0,,6.0,0.0,-20.5,0.0,21.6,0.0,,31.2,0.0,,8.0,6.0,133.2,0.0,,717.4,0.0
1989-03-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1989,3,-2.9,0.0,,16.5,0.0,-26.0,0.0,53.2,0.0,,87.5,0.0,,1.0,11.0,159.0,0.0,,646.7,0.0
1989-04-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1989,4,5.7,0.0,,19.0,0.0,-2.5,0.0,3.2,0.0,,52.2,0.0,,0.0,6.0,176.7,0.0,,369.1,0.0
1989-05-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1989,5,15.4,0.0,,30.5,0.0,5.0,0.0,0.0,0.0,,99.7,0.0,,0.0,13.0,177.4,0.0,,104.8,25.4
1989-06-30,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1989,6,19.8,0.0,,33.0,0.0,10.5,0.0,0.0,0.0,,93.4,0.0,,0.0,8.0,238.7,0.0,,19.7,73.6
1989-07-31,Montreal (McTavish/McGill),MONTREAL MCGILL,-73.583,45.5,7025280,QC,1989,7,22.7,0.0,,32.5,0.0,14.0,0.0,0.0,0.0,,50.9,0.0,,0.0,7.0,303.1,0.0,,0.0,144.8
